"","stim","image_id","handle","prop.left.image","prop.right.image","handle_size","non_handle_size","prop_size_difference","image_left","image_right","avg_handle_salience","avg_non_handle_salience","prop_salience_difference","child_hashed_id","frame_id","key"
"222","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"NJVXAZ","14-test-trials-first","leftImage"
"223","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"7JEN7E","16-test-trials-first","leftImage"
"224","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"H5XBdN","9-test-trials-first","leftImage"
"225","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"MVJQNQ","17-test-trials-first","leftImage"
"226","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"BC3EQH","15-test-trials-first","leftImage"
"227","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"3DRX3E","15-test-trials-first","leftImage"
"228","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"7dCZcE","16-test-trials-first","leftImage"
"229","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"d7SYCT","9-test-trials-first","leftImage"
"230","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"LTFLcX","9-test-trials-first","leftImage"
"231","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"J564QU","14-test-trials-first","leftImage"
"232","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"LGRMU3","14-test-trials-first","leftImage"
"233","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"Q4NMdQ","12-test-trials-first","leftImage"
"234","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"F3GKAH","14-test-trials-first","leftImage"
"235","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"J2W6Kd","16-test-trials-first","leftImage"
"236","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"7EGSXd","16-test-trials-first","leftImage"
"237","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"2C5D4d","14-test-trials-first","leftImage"
"238","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"Z5WTQV","16-test-trials-first","leftImage"
"239","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"WWW4Hc","15-test-trials-first","leftImage"
"240","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"dN46X7","16-test-trials-first","leftImage"
"241","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"FdGTMc","11-test-trials-first","leftImage"
"242","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"7B6WB5","15-test-trials-first","leftImage"
"243","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"AE2XPc","15-test-trials-first","leftImage"
"244","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"UXDZGG","16-test-trials-first","leftImage"
"245","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"AdUCcB","17-test-trials-first","leftImage"
"246","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"J4Wc4S","14-test-trials-first","leftImage"
"247","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"BZcJWT","14-test-trials-first","leftImage"
"248","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"YLJABE","17-test-trials-first","leftImage"
"249","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"SKPWQL","17-test-trials-first","leftImage"
"250","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"GZRSGQ","16-test-trials-first","leftImage"
"251","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"MHQP7F","14-test-trials-first","leftImage"
"252","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"KWESR7","16-test-trials-first","leftImage"
"253","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"dMXAXJ","14-test-trials-first","leftImage"
"254","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"VPJGX6","16-test-trials-first","leftImage"
"255","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"VJBJ32","16-test-trials-first","leftImage"
"256","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"WMMR5A","11-test-trials-first","leftImage"
"257","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"67EKL7","16-test-trials-first","leftImage"
"258","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"dP6ENN","16-test-trials-first","leftImage"
"259","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"MQARUG","11-test-trials-first","leftImage"
"260","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"JWJWCP","17-test-trials-first","leftImage"
"261","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"PXcEWc","14-test-trials-first","leftImage"
"262","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"N3DX54","16-test-trials-first","leftImage"
"263","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"dV4G6H","11-test-trials-first","leftImage"
"264","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"PXSKPY","16-test-trials-first","leftImage"
"265","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"FQQJ7E","11-test-trials-first","leftImage"
"266","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"NUcF2L","12-test-trials-first","leftImage"
"267","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"LY2WML","14-test-trials-first","leftImage"
"268","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"3XF5Ec","17-test-trials-first","leftImage"
"269","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"XVYKDY","14-test-trials-first","leftImage"
"270","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"QJNQRc","16-test-trials-first","leftImage"
"271","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"RPXXPZ","14-test-trials-first","leftImage"
"272","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"26BZCM","16-test-trials-first","leftImage"
"273","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"NUVH7Z","16-test-trials-first","leftImage"
"274","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"VDQ5BZ","16-test-trials-first","leftImage"
"275","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"TCYU6E","9-test-trials-first","leftImage"
"276","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"CD5ZKE","15-test-trials-first","leftImage"
"277","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"P4cZRd","9-test-trials-first","leftImage"
"278","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"GLKXLK","17-test-trials-first","leftImage"
"279","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"MCBPEC","10-test-trials-first","leftImage"
"280","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"TMYGLN","10-test-trials-first","leftImage"
"281","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"L2N2D6","14-test-trials-first","leftImage"
"282","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"LcXLMG","16-test-trials-first","leftImage"
"283","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"AJNASE","16-test-trials-first","leftImage"
"284","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"XcGXN4","16-test-trials-first","leftImage"
"285","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"NLVNEU","17-test-trials-first","leftImage"
"286","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"VcMRA5","14-test-trials-first","leftImage"
"287","handle10","handle10_nohandle10","leftImage",0.041391758,0.037987013,0.041391758,0.037987013,0.0428923874369383,"handle10","nohandle10",0.192348483128207,0.257193105953949,-0.144246104032636,"7cNA53","14-test-trials-first","leftImage"
"288","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"7cNA53","15-test-trials-first","rightImage"
"289","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"A4T62F","10-test-trials-first","rightImage"
"290","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"YVAPXR","16-test-trials-first","rightImage"
"291","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"EBMX7Q","15-test-trials-first","rightImage"
"292","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"7JEN7E","15-test-trials-first","rightImage"
"293","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"J5HcXH","16-test-trials-first","rightImage"
"294","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"D2URLR","10-test-trials-first","rightImage"
"295","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"WMMR5A","10-test-trials-first","rightImage"
"296","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"L2N2D6","15-test-trials-first","rightImage"
"297","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"dN46X7","15-test-trials-first","rightImage"
"298","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"LTFLcX","11-test-trials-first","rightImage"
"299","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"YLJABE","14-test-trials-first","rightImage"
"300","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"QSPRSS","15-test-trials-first","rightImage"
"301","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"J4Wc4S","15-test-trials-first","rightImage"
"302","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"MDFX3L","17-test-trials-first","rightImage"
"303","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"TCYU6E","12-test-trials-first","rightImage"
"304","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"JQD5CS","9-test-trials-first","rightImage"
"305","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"V5NW7d","14-test-trials-first","rightImage"
"306","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"DZWA6c","14-test-trials-first","rightImage"
"307","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"45GZAS","15-test-trials-first","rightImage"
"308","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"T4W4DN","14-test-trials-first","rightImage"
"309","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"MCBPEC","9-test-trials-first","rightImage"
"310","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"ZRAPcS","11-test-trials-first","rightImage"
"311","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"7B6WB5","17-test-trials-first","rightImage"
"312","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"6PdGYD","15-test-trials-first","rightImage"
"313","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"EEUKH4","17-test-trials-first","rightImage"
"314","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"3cA2US","14-test-trials-first","rightImage"
"315","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"GZRSGQ","14-test-trials-first","rightImage"
"316","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"BZcJWT","15-test-trials-first","rightImage"
"317","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"NLVNEU","15-test-trials-first","rightImage"
"318","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"JRUCRL","14-test-trials-first","rightImage"
"319","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"XSXH3A","16-test-trials-first","rightImage"
"320","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"LWE6Fd","9-test-trials-first","rightImage"
"321","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"SFGRUB","15-test-trials-first","rightImage"
"322","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"MPWBNY","14-test-trials-first","rightImage"
"323","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"QJNQRc","15-test-trials-first","rightImage"
"324","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"LcXLMG","17-test-trials-first","rightImage"
"325","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"dUMJUK","16-test-trials-first","rightImage"
"326","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"AJNASE","14-test-trials-first","rightImage"
"327","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"CDUVJS","9-test-trials-first","rightImage"
"328","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"GAS3CK","17-test-trials-first","rightImage"
"329","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"FVD4NU","16-test-trials-first","rightImage"
"330","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"J2W6Kd","17-test-trials-first","rightImage"
"331","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"MVJQNQ","14-test-trials-first","rightImage"
"332","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"NSPKAX","17-test-trials-first","rightImage"
"333","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"2dHTGB","12-test-trials-first","rightImage"
"334","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"BC3EQH","14-test-trials-first","rightImage"
"335","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"dMXAXJ","15-test-trials-first","rightImage"
"336","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"QKHKKU","15-test-trials-first","rightImage"
"337","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"3DRX3E","17-test-trials-first","rightImage"
"338","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"44MRKJ","15-test-trials-first","rightImage"
"339","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"Q4NMdQ","11-test-trials-first","rightImage"
"340","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"CD5ZKE","17-test-trials-first","rightImage"
"341","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"26BZCM","17-test-trials-first","rightImage"
"342","handle11","nohandle8_handle11","rightImage",0.054545455,0.027597403,0.027597403,0.054545455,-0.328063238315862,"nohandle8","handle11",0.175614261168385,0.286701712157682,-0.24028469142023,"J564QU","16-test-trials-first","rightImage"
